	genome_name	genome_name	genome_name	genome_name
1733.3242	4	1	Mycobacterium tuberculosis 13.0608439	4
1733.3243	4	1	Mycobacterium tuberculosis 16.0611493	4
1733.3244	4	1	Mycobacterium tuberculosis 14.0607096	4
1733.3245	4	1	Mycobacterium tuberculosis 13.0604890	4
1733.3246	4	1	Mycobacterium tuberculosis 10.0605209	4
1733.3247	4	1	Mycobacterium tuberculosis 15.0601380	4
1733.3248	4	1	Mycobacterium tuberculosis 13.0605001	4
1733.3249	4	1	Mycobacterium tuberculosis 12.0612131	4
1733.3250	4	1	Mycobacterium tuberculosis 14.0616048	4
1733.3251	4	1	Mycobacterium tuberculosis 16.0610279	4
1733.3252	4	1	Mycobacterium tuberculosis 14.0600157	4
1733.3253	4	1	Mycobacterium tuberculosis 14.0611575	4
1733.3254	4	1	Mycobacterium tuberculosis 12.0612892	4
1733.3255	4	1	Mycobacterium tuberculosis 13.0605100	4
1733.3256	4	1	Mycobacterium tuberculosis 16.0607131	4
1733.3257	4	1	Mycobacterium tuberculosis 13.0607356	4
1733.3258	4	1	Mycobacterium tuberculosis 14.0612987	4
1733.3259	4	1	Mycobacterium tuberculosis 15.0601621	4
1733.3260	4	1	Mycobacterium tuberculosis 14.0612764	4
1733.3261	4	1	Mycobacterium tuberculosis 16.0618537	4
1733.3262	4	1	Mycobacterium tuberculosis 13.0605670	4
1733.3263	4	1	Mycobacterium tuberculosis 16.0604896	4
1733.3264	4	1	Mycobacterium tuberculosis 16.0618494	4
1733.3265	4	1	Mycobacterium tuberculosis 15.0601154	4
1733.3266	4	1	Mycobacterium tuberculosis 12.0616799	4
1733.3267	4	1	Mycobacterium tuberculosis 13.0607893	4
1733.3268	4	1	Mycobacterium tuberculosis 16.0601745	4
1733.3269	4	1	Mycobacterium tuberculosis 14.0609751	4
1733.3270	4	1	Mycobacterium tuberculosis 13.0611150	4
1733.3271	4	1	Mycobacterium tuberculosis 16.0618501	4
1733.3272	4	1	Mycobacterium tuberculosis 16.0618346	4
1733.3273	4	1	Mycobacterium tuberculosis 16.0604301	4
1733.3274	4	1	Mycobacterium tuberculosis 14.0600715	4
1733.3275	4	1	Mycobacterium tuberculosis 13.0605720	4
1733.3276	4	1	Mycobacterium tuberculosis 13.0609451	4
1733.3277	4	1	Mycobacterium tuberculosis 12.0613656	4
1733.3278	4	1	Mycobacterium tuberculosis 13.0609878	4
1733.3279	4	1	Mycobacterium tuberculosis 14.0600791	4
1733.3280	4	1	Mycobacterium tuberculosis 13.0613207	4
1733.3281	4	1	Mycobacterium tuberculosis 15.0601116	4
1733.3282	4	1	Mycobacterium tuberculosis 13.0613552	4
1733.3283	4	1	Mycobacterium tuberculosis 16.0618518	4
1733.3284	4	1	Mycobacterium tuberculosis 12.0615228	4
1733.3285	4	1	Mycobacterium tuberculosis 16.0604639	4
1733.3286	4	1	Mycobacterium tuberculosis 14.0609326	4
1733.3287	4	1	Mycobacterium tuberculosis 16.0610438	4
1733.3288	4	1	Mycobacterium tuberculosis 10.0604992	4
1733.3289	4	1	Mycobacterium tuberculosis 14.0600232	4
1733.3290	4	1	Mycobacterium tuberculosis 14.0600968	4
1733.3291	4	1	Mycobacterium tuberculosis 13.0608572	4
1733.3292	4	1	Mycobacterium tuberculosis 16.0601859	4
1733.3293	4	1	Mycobacterium tuberculosis 15.0601192	4
1733.3294	4	1	Mycobacterium tuberculosis 12.0610875	4
1733.3295	4	1	Mycobacterium tuberculosis 14.0609245	4
1733.3296	4	1	Mycobacterium tuberculosis 14.0600418	4
1733.3297	4	1	Mycobacterium tuberculosis 14.0602059	4
1733.3298	4	1	Mycobacterium tuberculosis 12.0612788	4
1733.3299	4	1	Mycobacterium tuberculosis 14.0609529	4
1733.3300	4	1	Mycobacterium tuberculosis 12.0615219	4
1733.3301	4	1	Mycobacterium tuberculosis 13.0601211	4
1733.3302	4	1	Mycobacterium tuberculosis 14.0600472	4
1733.3303	4	1	Mycobacterium tuberculosis 12.0616381	4
1733.3304	4	1	Mycobacterium tuberculosis 13.0605770	4
1733.3305	4	1	Mycobacterium tuberculosis 16.0601830	4
1733.3306	4	1	Mycobacterium tuberculosis 14.0609481	4
1733.3307	4	1	Mycobacterium tuberculosis 16.0617386	4
1733.3308	4	1	Mycobacterium tuberculosis 12.0614867	4
1733.3309	4	1	Mycobacterium tuberculosis 15.0601455	4
1733.3310	4	1	Mycobacterium tuberculosis 13.0613205	4
1733.3311	3	1	Mycobacterium tuberculosis 13.0615665	3
1733.3312	4	1	Mycobacterium tuberculosis 13.0605835	4
1733.3313	4	1	Mycobacterium tuberculosis 16.0607992	4
1733.3314	4	1	Mycobacterium tuberculosis 15.0601591	4
1733.3315	4	1	Mycobacterium tuberculosis 13.0610508	4
1733.3316	3	1	Mycobacterium tuberculosis 16.0618344	3
1733.3317	4	1	Mycobacterium tuberculosis 14.0603958	4
1733.3318	4	1	Mycobacterium tuberculosis 14.0600834	4
1733.3319	4	1	Mycobacterium tuberculosis 16.0617147	4
1733.3320	4	1	Mycobacterium tuberculosis 14.0600072	4
1733.3321	4	1	Mycobacterium tuberculosis 15.0600271	4
1733.3322	4	1	Mycobacterium tuberculosis 12.0927474	4
1733.3323	4	1	Mycobacterium tuberculosis 16.0607369	4
1733.3324	4	1	Mycobacterium tuberculosis 13.0606625	4
1733.3325	4	1	Mycobacterium tuberculosis 13.0607323	4
1733.3326	4	1	Mycobacterium tuberculosis 12.0615645	4
1733.3327	4	1	Mycobacterium tuberculosis 13.0607994	4
1733.3328	4	1	Mycobacterium tuberculosis 15.0601419	4
1733.3329	4	1	Mycobacterium tuberculosis 13.0613313	4
1733.3330	4	1	Mycobacterium tuberculosis 16.0617570	4
1733.3331	4	1	Mycobacterium tuberculosis 13.0606210	4
1733.3332	4	1	Mycobacterium tuberculosis 14.0600822	4
1733.3333	4	1	Mycobacterium tuberculosis 14.0600646	4
1733.3334	4	1	Mycobacterium tuberculosis 13.0608692	4
1733.3335	4	1	Mycobacterium tuberculosis 13.0606320	4
1733.3336	4	1	Mycobacterium tuberculosis 16.0618566	4
1733.3337	4	1	Mycobacterium tuberculosis 13.0610479	4
1733.3338	4	1	Mycobacterium tuberculosis 13.0606640	4
1733.3339	4	1	Mycobacterium tuberculosis 16.0608290	4
1733.3340	4	1	Mycobacterium tuberculosis 16.0607011	4
1733.3341	3	1	Mycobacterium tuberculosis 13.0613183	3
1733.3342	4	1	Mycobacterium tuberculosis 14.0609667	4
1733.3343	4	1	Mycobacterium tuberculosis 13.0605682	4
1733.3344	3	1	Mycobacterium tuberculosis 14.0609303	3
1733.3345	4	1	Mycobacterium tuberculosis 15.0601461	4
1733.3346	4	1	Mycobacterium tuberculosis 16.0607257	4
1733.3347	4	1	Mycobacterium tuberculosis 09.0600421	4
1733.3348	4	1	Mycobacterium tuberculosis 16.0605013	4
1733.3349	4	1	Mycobacterium tuberculosis 13.0606680	4
1733.3350	4	1	Mycobacterium tuberculosis 13.0607499	4
1733.3351	4	1	Mycobacterium tuberculosis 16.0601660	4
1733.3352	4	1	Mycobacterium tuberculosis 13.0607383	4
1733.3353	4	1	Mycobacterium tuberculosis 16.0605385	4
1733.3354	4	1	Mycobacterium tuberculosis 14.0600211	4
1733.3355	4	1	Mycobacterium tuberculosis 13.0613046	4
1733.3356	4	1	Mycobacterium tuberculosis 13.0606700	4
1733.3357	3	1	Mycobacterium tuberculosis 16.0613084	3
1733.3358	4	1	Mycobacterium tuberculosis 16.0607442	4
1733.3359	4	1	Mycobacterium tuberculosis 14.0607804	4
1733.3360	4	1	Mycobacterium tuberculosis 14.0600406	4
1733.3361	4	1	Mycobacterium tuberculosis 14.0608109	4
1733.3362	4	1	Mycobacterium tuberculosis 12.0926048	4
1733.3363	4	1	Mycobacterium tuberculosis 13.0609268	4
1733.3364	4	1	Mycobacterium tuberculosis 14.0600309	4
1733.3365	4	1	Mycobacterium tuberculosis 14.0600881	4
1733.3366	4	1	Mycobacterium tuberculosis 13.0610729	4
1733.3367	4	1	Mycobacterium tuberculosis 13.0614500	4
1733.3368	4	1	Mycobacterium tuberculosis 16.0601527	4
1733.3369	4	1	Mycobacterium tuberculosis 12.0608580	4
1733.3370	4	1	Mycobacterium tuberculosis 16.0607609	4
1733.3371	4	1	Mycobacterium tuberculosis 16.0606604	4
1733.3372	4	1	Mycobacterium tuberculosis 16.0601999	4
1733.3373	4	1	Mycobacterium tuberculosis 16.0607165	4
1733.3374	4	1	Mycobacterium tuberculosis 12.0927699	4
1733.3375	4	1	Mycobacterium tuberculosis 16.0607977	4
1733.3376	4	1	Mycobacterium tuberculosis 15.0601633	4
1733.3377	4	1	Mycobacterium tuberculosis 13.0607961	4
1733.3378	4	1	Mycobacterium tuberculosis 13.0606720	4
1733.3379	3	1	Mycobacterium tuberculosis 13.0617294	3
1733.3380	4	1	Mycobacterium tuberculosis 12.0613638	4
1733.3381	4	1	Mycobacterium tuberculosis 12.0612203	4
1733.3382	4	1	Mycobacterium tuberculosis 16.0601794	4
1733.3383	4	1	Mycobacterium tuberculosis 13.0604896	4
1733.3384	4	1	Mycobacterium tuberculosis 13.0615631	4
1733.3385	4	1	Mycobacterium tuberculosis 13.0602577	4
1733.3386	4	1	Mycobacterium tuberculosis 13.0613309	4
1733.3387	4	1	Mycobacterium tuberculosis 14.0600565	4
1733.3388	4	1	Mycobacterium tuberculosis 13.0607130	4
1733.3389	4	1	Mycobacterium tuberculosis 15.0601441	4
1733.3390	4	1	Mycobacterium tuberculosis 14.0609132	4
1733.3391	4	1	Mycobacterium tuberculosis 14.0600910	4
1733.3392	4	1	Mycobacterium tuberculosis 16.0617500	4
1733.3393	4	1	Mycobacterium tuberculosis 13.0610759	4
1733.3394	4	1	Mycobacterium tuberculosis 14.0616171	4
1733.3395	4	1	Mycobacterium tuberculosis 13.0605180	4
1733.3396	4	1	Mycobacterium tuberculosis 14.0600622	4
1733.3397	4	1	Mycobacterium tuberculosis 16.0601530	4
1733.3398	4	1	Mycobacterium tuberculosis 14.0600129	4
1733.3399	4	1	Mycobacterium tuberculosis 13.0604053	4
1733.3400	3	1	Mycobacterium tuberculosis 11.0607091	3
1733.3401	4	1	Mycobacterium tuberculosis 14.0600534	4
1733.3402	4	1	Mycobacterium tuberculosis 13.0618062	4
1733.3403	4	1	Mycobacterium tuberculosis 13.0600045	4
1733.3404	4	1	Mycobacterium tuberculosis 16.0617384	4
1733.3405	4	1	Mycobacterium tuberculosis 14.0600401	4
1733.3406	3	1	Mycobacterium tuberculosis 13.0607380	3
1733.3407	4	1	Mycobacterium tuberculosis 14.0600167	4
1733.3408	4	1	Mycobacterium tuberculosis 16.0607357	4
1733.3409	4	1	Mycobacterium tuberculosis 16.0601716	4
1733.3410	4	1	Mycobacterium tuberculosis 13.0607866	4
1733.3411	4	1	Mycobacterium tuberculosis 10.0609409	4
1733.3412	4	1	Mycobacterium tuberculosis 13.0607670	4
1733.3413	4	1	Mycobacterium tuberculosis 16.0618433	4
1733.3414	4	1	Mycobacterium tuberculosis 16.0618281	4
1733.3415	4	1	Mycobacterium tuberculosis 15.0601101	4
1733.3416	4	1	Mycobacterium tuberculosis 13.0608410	4
1733.3417	4	1	Mycobacterium tuberculosis 14.0600585	4
1733.3418	4	1	Mycobacterium tuberculosis 13.0608450	4
1733.3419	4	1	Mycobacterium tuberculosis 14.0613579	4
1733.3420	4	1	Mycobacterium tuberculosis 13.0609437	4
1733.3421	4	1	Mycobacterium tuberculosis 13.0616622	4
1733.3422	4	1	Mycobacterium tuberculosis 13.0617139	4
1733.3423	4	1	Mycobacterium tuberculosis 14.0609470	4
1733.3424	4	1	Mycobacterium tuberculosis 14.0600468	4
1733.3425	4	1	Mycobacterium tuberculosis 13.0613203	4
1733.3426	4	1	Mycobacterium tuberculosis 12.0611024	4
1733.3427	4	1	Mycobacterium tuberculosis 13.0600579	4
1733.3428	4	1	Mycobacterium tuberculosis 12.0614993	4
1733.3429	4	1	Mycobacterium tuberculosis 15.0601360	4
1733.3430	4	1	Mycobacterium tuberculosis 16.0606962	4
1733.3431	3	1	Mycobacterium tuberculosis 16.0617145	3
1733.3432	4	1	Mycobacterium tuberculosis 13.0608460	4
1733.3433	4	1	Mycobacterium tuberculosis 14.0613536	4
1733.3434	4	1	Mycobacterium tuberculosis 14.0609731	4
1733.3435	4	1	Mycobacterium tuberculosis 11.0600002	4
1733.3436	4	1	Mycobacterium tuberculosis 13.0609250	4
1733.3437	4	1	Mycobacterium tuberculosis 13.0605667	4
1733.3438	4	1	Mycobacterium tuberculosis 13.0604518	4
1733.3439	4	1	Mycobacterium tuberculosis 16.0606291	4
1733.3440	3	1	Mycobacterium tuberculosis 16.0611579	3
1733.3441	4	1	Mycobacterium tuberculosis 14.0616088	4
1733.3442	4	1	Mycobacterium tuberculosis 13.0608099	4
1733.3443	4	1	Mycobacterium tuberculosis 15.0607946	4
1733.3444	4	1	Mycobacterium tuberculosis 14.0600481	4
1733.3445	4	1	Mycobacterium tuberculosis 14.0600972	4
1733.3446	4	1	Mycobacterium tuberculosis 13.0610477	4
1733.3447	4	1	Mycobacterium tuberculosis 16.0617041	4
1733.3448	4	1	Mycobacterium tuberculosis 16.0617611	4
1733.3449	4	1	Mycobacterium tuberculosis 14.0609622	4
1733.3450	4	1	Mycobacterium tuberculosis 16.0601923	4
1733.3451	4	1	Mycobacterium tuberculosis 09.0601167	4
1733.3452	4	1	Mycobacterium tuberculosis 16.0614143	4
1733.3453	4	1	Mycobacterium tuberculosis 14.0611813	4
1733.3454	4	1	Mycobacterium tuberculosis 14.0609424	4
1733.3455	4	1	Mycobacterium tuberculosis 13.0608332	4
1733.3456	4	1	Mycobacterium tuberculosis 16.0618305	4
1733.3457	4	1	Mycobacterium tuberculosis 11.0611138	4
1733.3458	4	1	Mycobacterium tuberculosis 16.0618273	4
1733.3459	4	1	Mycobacterium tuberculosis 13.0609635	4
1733.3460	4	1	Mycobacterium tuberculosis 13.0604524	4
1733.3461	4	1	Mycobacterium tuberculosis 14.0600093	4
1733.3462	4	1	Mycobacterium tuberculosis 12.0600591	4
1733.3463	4	1	Mycobacterium tuberculosis 16.060127	4
1733.3464	4	1	Mycobacterium tuberculosis 14.0609844	4
1733.3465	3	1	Mycobacterium tuberculosis 16.0601513	3
1733.3466	4	1	Mycobacterium tuberculosis 14.0600496	4
1733.3467	4	1	Mycobacterium tuberculosis 14.0612288	4
1733.3468	4	1	Mycobacterium tuberculosis 16.0607093	4
1733.3469	4	1	Mycobacterium tuberculosis 15.0601260	4
1733.3470	4	1	Mycobacterium tuberculosis 13.0609886	4
1733.3471	4	1	Mycobacterium tuberculosis 16.0618519	4
1733.3472	4	1	Mycobacterium tuberculosis 15.0601659	4
1733.3473	4	1	Mycobacterium tuberculosis 13.0606647	4
1733.3474	4	1	Mycobacterium tuberculosis 13.0617512	4
1733.3475	4	1	Mycobacterium tuberculosis 14.0600048	4
1733.3476	4	1	Mycobacterium tuberculosis 14.0609769	4
1733.3477	4	1	Mycobacterium tuberculosis 11.0600416	4
1733.3478	4	1	Mycobacterium tuberculosis 13.0613161	4
1733.3479	4	1	Mycobacterium tuberculosis 13.0613573	4
1733.3480	4	1	Mycobacterium tuberculosis 13.0609260	4
1733.3481	4	1	Mycobacterium tuberculosis 14.0609836	4
1733.3482	3	1	Mycobacterium tuberculosis 16.0617571	3
1733.3483	3	1	Mycobacterium tuberculosis 16.0607148	3
1733.3484	4	1	Mycobacterium tuberculosis 14.0610487	4
1733.3485	4	1	Mycobacterium tuberculosis 16.0607835	4
1733.3486	4	1	Mycobacterium tuberculosis 12.0613050	4
1733.3487	4	1	Mycobacterium tuberculosis 12.0605913	4
1733.3488	4	1	Mycobacterium tuberculosis 17.0601255	4
1733.3489	4	1	Mycobacterium tuberculosis 16.0607688	4
1733.3490	4	1	Mycobacterium tuberculosis 16.0601536	4
1733.3491	4	1	Mycobacterium tuberculosis 12.0615525	4
1733.3492	4	1	Mycobacterium tuberculosis 14.060919	4
1733.3493	4	1	Mycobacterium tuberculosis 14.0600255	4
1733.3494	4	1	Mycobacterium tuberculosis 14.0613142	4
1733.3495	4	1	Mycobacterium tuberculosis 16.0601518	4
1733.3496	1	1	Mycobacterium tuberculosis 12.0617768	1
1733.3497	4	1	Mycobacterium tuberculosis 12.0616137	4
1733.3498	4	1	Mycobacterium tuberculosis 16.0617206	4
1733.3499	4	1	Mycobacterium tuberculosis 12.0612605	4
1733.3500	4	1	Mycobacterium tuberculosis 14.0600829	4
1733.3501	4	1	Mycobacterium tuberculosis 13.0611006	4
1733.3502	4	1	Mycobacterium tuberculosis 09.0611913	4
1733.3503	4	1	Mycobacterium tuberculosis 14.0609337	4
1733.3504	4	1	Mycobacterium tuberculosis 14.0616187	4
1733.3505	4	1	Mycobacterium tuberculosis 13.0604079	4
1733.3506	4	1	Mycobacterium tuberculosis 14.0609840	4
1733.3507	4	1	Mycobacterium tuberculosis 13.0608446	4
1733.3508	4	1	Mycobacterium tuberculosis 12.0612537	4
1733.3509	4	1	Mycobacterium tuberculosis 12.0617272	4
1733.3510	4	1	Mycobacterium tuberculosis 13.0607719	4
1733.3511	4	1	Mycobacterium tuberculosis 14.0609055	4
1733.3512	3	1	Mycobacterium tuberculosis 16.0611979	3
1733.3513	4	1	Mycobacterium tuberculosis 13.0613279	4
1733.3514	4	1	Mycobacterium tuberculosis 12.0927688	4
1733.3515	4	1	Mycobacterium tuberculosis 14.0600872	4
1733.3516	4	1	Mycobacterium tuberculosis 13.0601979	4
1733.3517	4	1	Mycobacterium tuberculosis 14.0609714	4
1733.3518	4	1	Mycobacterium tuberculosis 14.0600732	4
1733.3519	4	1	Mycobacterium tuberculosis 16.0617394	4
1733.3520	4	1	Mycobacterium tuberculosis 13.0612203	4
1733.3521	4	1	Mycobacterium tuberculosis 14.0600366	4
1733.3522	4	1	Mycobacterium tuberculosis 12.0615205	4
1733.3523	1	1	Mycobacterium tuberculosis 14.0615435	1
1733.3524	4	1	Mycobacterium tuberculosis 12.0614243	4
1733.3525	4	1	Mycobacterium tuberculosis 14.0600013	4
1733.3526	4	1	Mycobacterium tuberculosis 16.0606668	4
1733.3527	4	1	Mycobacterium tuberculosis 16.0618323	4
1733.3528	4	1	Mycobacterium tuberculosis 12.0614976	4
1733.3529	4	1	Mycobacterium tuberculosis 13.0609450	4
1733.3530	4	1	Mycobacterium tuberculosis 14.0614166	4
1733.3531	4	1	Mycobacterium tuberculosis 12.0600662	4
1733.3532	4	1	Mycobacterium tuberculosis 16.0617087	4
1733.3533	4	1	Mycobacterium tuberculosis 15.0601379	4
1733.3534	4	1	Mycobacterium tuberculosis 13.0605635	4
1733.3535	4	1	Mycobacterium tuberculosis 13.0608432	4
1733.3536	4	1	Mycobacterium tuberculosis 15.0601090	4
1733.3537	4	1	Mycobacterium tuberculosis 14.0600978	4
1733.3538	4	1	Mycobacterium tuberculosis 13.0606199	4
1733.3539	4	1	Mycobacterium tuberculosis 14.0609557	4
1733.3540	4	1	Mycobacterium tuberculosis 16.0617354	4
1733.3541	1	1	Mycobacterium tuberculosis 16.0601834	1
1733.3542	4	1	Mycobacterium tuberculosis 13.0609735	4
1733.3543	4	1	Mycobacterium tuberculosis 15.0601202	4
1733.3544	4	1	Mycobacterium tuberculosis 16.0607182	4
1733.3545	4	1	Mycobacterium tuberculosis 14.0600573	4
1733.3546	4	1	Mycobacterium tuberculosis 13.0606682	4
1733.3547	4	1	Mycobacterium tuberculosis 14.0614276	4
1733.3548	4	1	Mycobacterium tuberculosis 13.0604517	4
1733.3549	4	1	Mycobacterium tuberculosis 13.0608407	4
1733.3550	4	1	Mycobacterium tuberculosis 13.0607819	4
1733.3551	4	1	Mycobacterium tuberculosis 13.0604056	4
1733.3552	4	1	Mycobacterium tuberculosis 16.0601662	4
1733.3553	4	1	Mycobacterium tuberculosis 15.0601569	4
1733.3554	4	1	Mycobacterium tuberculosis 12.0614542	4
1733.3555	4	1	Mycobacterium tuberculosis 13.0610345	4
1733.3556	3	1	Mycobacterium tuberculosis 16.0604035	3
1733.3557	4	1	Mycobacterium tuberculosis 17.0601143	4
1733.3558	4	1	Mycobacterium tuberculosis 13.0601463	4
1733.3559	4	1	Mycobacterium tuberculosis 14.0600042	4
1733.3560	4	1	Mycobacterium tuberculosis 13.0613433	4
1733.3561	4	1	Mycobacterium tuberculosis 16.0607659	4
1733.3562	4	1	Mycobacterium tuberculosis 16.0607466	4
1733.3563	4	1	Mycobacterium tuberculosis 16.0607477	4
1733.3564	4	1	Mycobacterium tuberculosis 15.0601128	4
1733.3565	4	1	Mycobacterium tuberculosis 17.0601016	4
1733.3566	3	1	Mycobacterium tuberculosis 09.0605581	3
1733.3567	4	1	Mycobacterium tuberculosis 13.0611889	4
1733.3568	4	1	Mycobacterium tuberculosis 14.0609802	4
1733.3569	4	1	Mycobacterium tuberculosis 13.0606721	4
1733.3570	4	1	Mycobacterium tuberculosis 16.0607978	4
1733.3571	4	1	Mycobacterium tuberculosis 14.0600488	4
1733.3572	4	1	Mycobacterium tuberculosis 12.0617718	4
1733.3573	4	1	Mycobacterium tuberculosis 16.0602934	4
1733.3574	4	1	Mycobacterium tuberculosis 14.0609392	4
1733.3575	4	1	Mycobacterium tuberculosis 14.0609659	4
1733.3576	4	1	Mycobacterium tuberculosis 13.0610904	4
1733.3577	4	1	Mycobacterium tuberculosis 15.0601435	4
1733.3578	4	1	Mycobacterium tuberculosis 13.0609500	4
1733.3579	4	1	Mycobacterium tuberculosis 16.0618093	4
1733.3580	4	1	Mycobacterium tuberculosis 13.0615441	4
1733.3581	4	1	Mycobacterium tuberculosis 15.0601290	4
1733.3582	4	1	Mycobacterium tuberculosis 15.0601635	4
1733.3583	4	1	Mycobacterium tuberculosis 13.0605096	4
1733.3584	4	1	Mycobacterium tuberculosis 13.0609880	4
1733.3585	4	1	Mycobacterium tuberculosis 14.0609249	4
1733.3586	4	1	Mycobacterium tuberculosis 16.0607015	4
1733.3587	4	1	Mycobacterium tuberculosis 16.0601689	4
1733.3588	4	1	Mycobacterium tuberculosis 14.0609179	4
1733.3589	4	1	Mycobacterium tuberculosis 13.0611887	4
1733.3590	4	1	Mycobacterium tuberculosis 15.0601031	4
1733.3591	1	1	Mycobacterium tuberculosis 12.0927476	1
1733.3592	4	1	Mycobacterium tuberculosis 16.0601900	4
1733.3593	4	1	Mycobacterium tuberculosis 12.0616628	4
1733.3594	4	1	Mycobacterium tuberculosis 13.0610340	4
1733.3595	4	1	Mycobacterium tuberculosis 16.0618015	4
1733.3596	4	1	Mycobacterium tuberculosis 13.0604061	4
1733.3597	4	1	Mycobacterium tuberculosis 15.0607729	4
1733.3598	1	1	Mycobacterium tuberculosis 16.0618613	1
1733.3599	4	1	Mycobacterium tuberculosis 14.0609823	4
1733.3600	4	1	Mycobacterium tuberculosis 13.0613584	4
1733.3601	4	1	Mycobacterium tuberculosis 13.0606631	4
1733.3602	4	1	Mycobacterium tuberculosis 13.0615550	4
1733.3603	4	1	Mycobacterium tuberculosis 13.0610480	4
1733.3604	4	1	Mycobacterium tuberculosis 12.0617759	4
1733.3605	4	1	Mycobacterium tuberculosis 15.0601185	4
1733.3606	4	1	Mycobacterium tuberculosis 12.0612685	4
1733.3607	4	1	Mycobacterium tuberculosis 16.0618435	4
1733.3608	4	1	Mycobacterium tuberculosis 14.0600394	4
1733.3609	4	1	Mycobacterium tuberculosis 14.0600302	4
1733.3610	4	1	Mycobacterium tuberculosis 13.0613508	4
1733.3611	4	1	Mycobacterium tuberculosis 13.0609805	4
1733.3612	4	1	Mycobacterium tuberculosis 16.0601883	4
1733.3613	4	1	Mycobacterium tuberculosis 14.0609567	4
1733.3614	4	1	Mycobacterium tuberculosis 14.0600726	4
1733.3615	4	1	Mycobacterium tuberculosis 16.0617175	4
1733.3616	4	1	Mycobacterium tuberculosis 12.0614547	4
1733.3617	4	1	Mycobacterium tuberculosis 13.0607683	4
1733.3618	4	1	Mycobacterium tuberculosis 13.0613379	4
1733.3619	4	1	Mycobacterium tuberculosis 16.0608333	4
1733.3620	4	1	Mycobacterium tuberculosis 13.0602832	4
1733.3621	4	1	Mycobacterium tuberculosis 14.0600001	4
1733.3622	4	1	Mycobacterium tuberculosis 12.0927272	4
1733.3623	4	1	Mycobacterium tuberculosis 13.0600601	4
1733.3624	4	1	Mycobacterium tuberculosis 13.0607127	4
1733.3625	4	1	Mycobacterium tuberculosis 12.0615704	4
1733.3626	4	1	Mycobacterium tuberculosis 16.0617279	4
1733.3627	4	1	Mycobacterium tuberculosis 16.0607203	4
1733.3628	4	1	Mycobacterium tuberculosis 13.0607135	4
1733.3629	4	1	Mycobacterium tuberculosis 14.0609965	4
1733.3630	4	1	Mycobacterium tuberculosis 13.0612981	4
1733.3631	4	1	Mycobacterium tuberculosis 13.0611027	4
1733.3632	4	1	Mycobacterium tuberculosis 12.0614218	4
1733.3633	4	1	Mycobacterium tuberculosis 13.0609011	4
1733.3634	4	1	Mycobacterium tuberculosis 14.0600891	4
1733.3635	4	1	Mycobacterium tuberculosis 12.0612850	4
1733.3636	4	1	Mycobacterium tuberculosis 16.0604876	4
1733.3637	4	1	Mycobacterium tuberculosis 16.0607795	4
1733.3638	3	1	Mycobacterium tuberculosis 16.0606663	3
1733.3639	4	1	Mycobacterium tuberculosis 14.0611503	4
1733.3640	4	1	Mycobacterium tuberculosis 12.0605836	4
1733.3641	1	1	Mycobacterium tuberculosis 10.0604880	1
1733.3642	4	1	Mycobacterium tuberculosis 13.0609905	4
1733.3643	4	1	Mycobacterium tuberculosis 12.0615281	4
1733.3644	4	1	Mycobacterium tuberculosis 16.0601239	4
1733.3645	4	1	Mycobacterium tuberculosis 14.0601755	4
1733.3646	4	1	Mycobacterium tuberculosis 15.0603336	4
1733.3647	4	1	Mycobacterium tuberculosis 14.0600998	4
1733.3648	4	1	Mycobacterium tuberculosis 12.0616138	4
1733.3649	4	1	Mycobacterium tuberculosis 16.0608062	4
1733.3650	4	1	Mycobacterium tuberculosis 09.0601060	4
1733.3651	4	1	Mycobacterium tuberculosis 16.0618488	4
1733.3652	4	1	Mycobacterium tuberculosis 16.0607550	4
1733.3653	4	1	Mycobacterium tuberculosis 13.0606482	4
1733.3654	4	1	Mycobacterium tuberculosis 14.0600780	4
1733.3655	4	1	Mycobacterium tuberculosis 13.0600595	4
1733.3656	3	1	Mycobacterium tuberculosis 17.0601259	3
1733.3657	4	1	Mycobacterium tuberculosis 14.0605843	4
1733.3658	4	1	Mycobacterium tuberculosis 16.0618536	4
